beneteau	0,1,0.000000,0.000053
benewm	1,0,0.000070,0.000000
bennett	1,0,0.000070,0.000000
benson	0,1,0.000000,0.000053
ber	0,1,0.000000,0.000053
berkovitz	2,0,0.000140,0.000000
bernice	1,0,0.000070,0.000000
best	8,19,0.000559,0.001006
bestowal	0,1,0.000000,0.000053
bestwaytoshop	0,1,0.000000,0.000053
betray	0,1,0.000000,0.000053
better	3,7,0.000210,0.000371
between	2,5,0.000140,0.000265
beware	0,1,0.000000,0.000053
beyond	3,0,0.000210,0.000000
bgmlm	0,1,0.000000,0.000053
bharat	1,0,0.000070,0.000000
bid	1,0,0.000070,0.000000
big	3,7,0.000210,0.000371
biggest	0,1,0.000000,0.000053
bill	6,2,0.000419,0.000106
billed	0,2,0.000000,0.000106
billion	5,1,0.000349,0.000053
bills	5,1,0.000349,0.000053
birch	0,1,0.000000,0.000053
bit	1,1,0.000070,0.000053
biwven	0,1,0.000000,0.000053
biz	0,4,0.000000,0.000212
bjeffrie	1,0,0.000070,0.000000
bjwl	0,1,0.000000,0.000053
blainey	0,1,0.000000,0.000053
bless	0,3,0.000000,0.000159
blessed	0,2,0.000000,0.000106
block	2,3,0.000140,0.000159
blocked	0,2,0.000000,0.000106
blocking	0,2,0.000000,0.000106
blong	1,0,0.000070,0.000000
blood	0,1,0.000000,0.000053
blow	0,1,0.000000,0.000053
blows	1,0,0.000070,0.000000
blues	2,0,0.000140,0.000000
blush	0,1,0.000000,0.000053
bmar	1,0,0.000070,0.000000
bmf	0,1,0.000000,0.000053
bmlm	0,4,0.000000,0.000212
board	0,3,0.000000,0.000159
bob	7,0,0.000489,0.000000
bodies	0,1,0.000000,0.000053
body	0,9,0.000000,0.000477
bodyfrankfurter	0,1,0.000000,0.000053
bold	0,2,0.000000,0.000106
bolnisi	0,1,0.000000,0.000053
bombs	0,3,0.000000,0.000159
bond	0,1,0.000000,0.000053
bondholders	1,0,0.000070,0.000000
bonds	6,0,0.000419,0.000000
bone	0,1,0.000000,0.000053
bonnard	1,0,0.000070,0.000000
bonus	0,5,0.000000,0.000265
bonuses	0,4,0.000000,0.000212
book	2,3,0.000140,0.000159
books	0,2,0.000000,0.000106
boost	0,1,0.000000,0.000053
boosts	0,1,0.000000,0.000053
booth	1,0,0.000070,0.000000
boots	1,0,0.000070,0.000000
booze	0,1,0.000000,0.000053
borlan	1,0,0.000070,0.000000
borland	0,1,0.000000,0.000053
borrowers	0,1,0.000000,0.000053
boss	0,1,0.000000,0.000053
both	5,10,0.000349,0.000529
bother	0,1,0.000000,0.000053
bottom	0,2,0.000000,0.000106
bought	2,1,0.000140,0.000053
bound	0,2,0.000000,0.000106
boundary	0,1,0.000000,0.000053
box	0,20,0.000000,0.001059
boxes	1,0,0.000070,0.000000
boy	0,2,0.000000,0.000106
bp	3,0,0.000210,0.000000
br	2,0,0.000140,0.000000
brad	2,0,0.000140,0.000000
bradford	1,0,0.000070,0.000000
brainstorm	1,0,0.000070,0.000000
brand	0,6,0.000000,0.000318
branded	0,1,0.000000,0.000053
branding	0,8,0.000000,0.000424
brazil	8,0,0.000559,0.000000
brazilian	4,0,0.000279,0.000000
break	4,1,0.000279,0.000053
breaking	0,1,0.000000,0.000053
breakthrough	1,0,0.000070,0.000000
breath	0,5,0.000000,0.000265
breathe	0,2,0.000000,0.000106
bredd	1,0,0.000070,0.000000
brenda	1,0,0.000070,0.000000
brennan	2,0,0.000140,0.000000
brent	1,1,0.000070,0.000053
brett	3,0,0.000210,0.000000
brex	0,2,0.000000,0.000106
brian	1,0,0.000070,0.000000
brick	0,5,0.000000,0.000265
bridge	1,0,0.000070,0.000000
brighton	0,1,0.000000,0.000053
brim	0,1,0.000000,0.000053
bring	1,0,0.000070,0.000000
brings	2,3,0.000140,0.000159
broad	2,0,0.000140,0.000000
broker	0,3,0.000000,0.000159
brought	0,1,0.000000,0.000053
brown	1,2,0.000070,0.000106
browser	0,2,0.000000,0.000106
brutal	0,1,0.000000,0.000053
bryan	1,5,0.000070,0.000265
bs	0,2,0.000000,0.000106
btu	2,0,0.000140,0.000000
buchsbaum	1,0,0.000070,0.000000
buck	1,0,0.000070,0.000000
bucolic	0,1,0.000000,0.000053
build	0,12,0.000000,0.000635
building	3,4,0.000210,0.000212
buildings	0,1,0.000000,0.000053
buka	0,2,0.000000,0.000106
bull	0,1,0.000000,0.000053
bullet	0,5,0.000000,0.000265
bulleted	0,2,0.000000,0.000106
bullets	0,1,0.000000,0.000053
burning	0,2,0.000000,0.000106
burst	0,1,0.000000,0.000053
burton	13,0,0.000908,0.000000
bus	2,2,0.000140,0.000106
busine	0,1,0.000000,0.000053
busines	0,1,0.000000,0.000053
business	23,41,0.001607,0.002171
businesses	0,4,0.000000,0.000212
businessopps	0,2,0.000000,0.000106
bussell	1,0,0.000070,0.000000
busy	0,1,0.000000,0.000053
but	27,40,0.001886,0.002118
butler	1,0,0.000070,0.000000
button	0,1,0.000000,0.000053
buy	3,5,0.000210,0.000265
buybacks	1,0,0.000070,0.000000
buying	1,0,0.000070,0.000000
by	66,77,0.004610,0.004077
bybb	0,1,0.000000,0.000053
bybtb	0,1,0.000000,0.000053
bye	0,1,0.000000,0.000053
byee	0,2,0.000000,0.000106
bypass	0,1,0.000000,0.000053
bypasses	0,1,0.000000,0.000053
bytesize	0,1,0.000000,0.000053
c	5,13,0.000349,0.000688
ca	6,0,0.000419,0.000000
cabinet	0,1,0.000000,0.000053
cabinets	1,0,0.000070,0.000000
caboose	0,1,0.000000,0.000053
cage	1,0,0.000070,0.000000
cagey	0,1,0.000000,0.000053
cal	1,2,0.000070,0.000106
calamity	0,2,0.000000,0.000106
calculations	2,0,0.000140,0.000000
cali	0,1,0.000000,0.000053
california	12,0,0.000838,0.000000
call	9,6,0.000629,0.000318
called	0,3,0.000000,0.000159
calme	1,0,0.000070,0.000000
calpine	3,0,0.000210,0.000000
came	0,2,0.000000,0.000106
camp	7,0,0.000489,0.000000
campus	0,1,0.000000,0.000053
can	33,57,0.002305,0.003018
canada	4,0,0.000279,0.000000
canadian	1,0,0.000070,0.000000
canary	0,1,0.000000,0.000053
cancel	0,1,0.000000,0.000053
candidate	1,0,0.000070,0.000000
cankerworm	0,1,0.000000,0.000053
cannot	2,3,0.000140,0.000159
cano	0,1,0.000000,0.000053
canyonu	0,1,0.000000,0.000053
capabilities	1,0,0.000070,0.000000
capability	2,1,0.000140,0.000053
capacity	2,0,0.000140,0.000000
capital	3,4,0.000210,0.000212
capitalisation	0,1,0.000000,0.000053
capitalize	0,2,0.000000,0.000106
capitol	0,1,0.000000,0.000053
car	0,6,0.000000,0.000318
card	0,5,0.000000,0.000265
cards	1,4,0.000070,0.000212
care	2,7,0.000140,0.000371
careful	0,1,0.000000,0.000053
carefully	0,4,0.000000,0.000212
cares	0,1,0.000000,0.000053
cargill	2,0,0.000140,0.000000
carlo	0,1,0.000000,0.000053
carlos	5,0,0.000349,0.000000
carmody	0,1,0.000000,0.000053
carol	0,1,0.000000,0.000053
carolyn	0,1,0.000000,0.000053
carrera	1,0,0.000070,0.000000
carriage	0,1,0.000000,0.000053
carrie	0,1,0.000000,0.000053
carried	0,1,0.000000,0.000053
carroll	6,0,0.000419,0.000000
carry	0,1,0.000000,0.000053
cars	0,4,0.000000,0.000212
cart	0,2,0.000000,0.000106
case	12,1,0.000838,0.000053
cases	0,2,0.000000,0.000106
cash	9,9,0.000629,0.000477
cashpo	0,2,0.000000,0.000106
cashpromotions	0,4,0.000000,0.000212
casinos	0,2,0.000000,0.000106
cat	0,2,0.000000,0.000106
catalog	0,5,0.000000,0.000265
catalyze	2,0,0.000140,0.000000
catchy	0,1,0.000000,0.000053
category	0,2,0.000000,0.000106
caucasians	0,1,0.000000,0.000053
caught	0,1,0.000000,0.000053
cause	0,1,0.000000,0.000053
caused	0,1,0.000000,0.000053
causey	7,0,0.000489,0.000000
cc	40,0,0.002794,0.000000
ccprod	0,3,0.000000,0.000159
cd	0,2,0.000000,0.000106
ceased	0,1,0.000000,0.000053
cede	1,0,0.000070,0.000000
cele	0,2,0.000000,0.000106
celebrate	1,0,0.000070,0.000000
celebration	1,2,0.000070,0.000106
celias	1,0,0.000070,0.000000
cell	1,0,0.000070,0.000000
cellulite	0,1,0.000000,0.000053
cemented	0,1,0.000000,0.000053
cenochs	1,0,0.000070,0.000000
cent	1,0,0.000070,0.000000
center	3,10,0.000210,0.000529
central	3,0,0.000210,0.000000
cents	2,5,0.000140,0.000265
century	1,0,0.000070,0.000000
ceo	0,1,0.000000,0.000053
ceos	0,1,0.000000,0.000053
cernosek	1,0,0.000070,0.000000
certain	1,0,0.000070,0.000000
certainly	0,4,0.000000,0.000212
certificates	0,1,0.000000,0.000053
cgi	0,5,0.000000,0.000265
cha	0,1,0.000000,0.000053
chaeap	0,1,0.000000,0.000053
chairing	1,0,0.000070,0.000000
chairman	3,1,0.000210,0.000053
challenge	1,0,0.000070,0.000000
challenges	1,0,0.000070,0.000000
challenging	1,2,0.000070,0.000106
chambers	1,0,0.000070,0.000000
champion	0,3,0.000000,0.000159
chance	3,3,0.000210,0.000159
chances	0,4,0.000000,0.000212
chancesto	0,1,0.000000,0.000053
change	7,9,0.000489,0.000477
changed	0,1,0.000000,0.000053
changes	4,0,0.000279,0.000000
changing	0,1,0.000000,0.000053
channel	0,1,0.000000,0.000053
chapman	4,0,0.000279,0.000000
char	0,2,0.000000,0.000106
charge	5,6,0.000349,0.000318
charges	0,1,0.000000,0.000053
charlie	1,0,0.000070,0.000000
charset	0,11,0.000000,0.000582
chart	1,0,0.000070,0.000000
charter	2,0,0.000140,0.000000
chartroom	0,1,0.000000,0.000053
charts	2,0,0.000140,0.000000
chatham	1,0,0.000070,0.000000
cheaep	0,1,0.000000,0.000053
cheap	0,1,0.000000,0.000053
cheapsoft	0,3,0.000000,0.000159
cheated	0,4,0.000000,0.000212
check	1,2,0.000070,0.000106
checking	1,3,0.000070,0.000159
checks	0,1,0.000000,0.000053
cheeap	0,1,0.000000,0.000053
cheeky	0,1,0.000000,0.000053
cheers	0,1,0.000000,0.000053
chewing	0,2,0.000000,0.000106
chief	4,0,0.000279,0.000000
child	0,3,0.000000,0.000159
children	0,3,0.000000,0.000159
chile	0,2,0.000000,0.000106
chill	1,0,0.000070,0.000000
china	0,3,0.000000,0.000159
chinamen	0,1,0.000000,0.000053
chinese	0,1,0.000000,0.000053
chip	0,1,0.000000,0.000053
chirano	0,4,0.000000,0.000212
chisholm	0,1,0.000000,0.000053
choice	1,1,0.000070,0.000053
chokshi	1,0,0.000070,0.000000
cholesterol	0,1,0.000000,0.000053
choose	0,4,0.000000,0.000212
chosen	1,3,0.000070,0.000159
chris	1,0,0.000070,0.000000
christi	1,0,0.000070,0.000000
christian	0,1,0.000000,0.000053
christine	1,0,0.000070,0.000000
christmas	20,0,0.001397,0.000000
chromium	0,1,0.000000,0.000053
chronicles	0,1,0.000000,0.000053
chuck	1,0,0.000070,0.000000
chumming	0,1,0.000000,0.000053
chums	0,1,0.000000,0.000053
chunk	1,0,0.000070,0.000000
cialis	0,2,0.000000,0.000106
cigars	0,1,0.000000,0.000053
cindy	5,0,0.000349,0.000000
cinergy	1,0,0.000070,0.000000
circumstances	1,0,0.000070,0.000000
citizens	0,2,0.000000,0.000106
citrus	0,2,0.000000,0.000106
city	0,5,0.000000,0.000265
civilizirano	0,1,0.000000,0.000053
cj	0,5,0.000000,0.000265
ckgby	0,1,0.000000,0.000053
ckily	0,1,0.000000,0.000053
claiis	0,1,0.000000,0.000053
claim	0,3,0.000000,0.000159
claimed	0,1,0.000000,0.000053
claiming	0,1,0.000000,0.000053
claims	0,4,0.000000,0.000212
clamp	0,1,0.000000,0.000053
clare	1,0,0.000070,0.000000
clarification	1,1,0.000070,0.000053
clarity	1,0,0.000070,0.000000
clark	1,0,0.000070,0.000000
class	0,2,0.000000,0.000106
classes	1,0,0.000070,0.000000
classic	0,1,0.000000,0.000053
classifieds	0,1,0.000000,0.000053
classrom	1,0,0.000070,0.000000
claude	0,1,0.000000,0.000053
clear	4,8,0.000279,0.000424
clearing	0,1,0.000000,0.000053
clearly	0,1,0.000000,0.000053
clem	1,0,0.000070,0.000000
clemmons	1,0,0.000070,0.000000
clemons	0,1,0.000000,0.000053
click	1,40,0.000070,0.002118
clicking	0,1,0.000000,0.000053
client	1,0,0.000070,0.000000
clients	1,0,0.000070,0.000000
cliffhanger	0,2,0.000000,0.000106
cliickk	0,2,0.000000,0.000106
climate	0,1,0.000000,0.000053
clinches	0,1,0.000000,0.000053
clinging	0,1,0.000000,0.000053
clips	1,0,0.000070,0.000000
clon	0,2,0.000000,0.000106
clonazepam	0,1,0.000000,0.000053
close	5,1,0.000349,0.000053
closed	1,0,0.000070,0.000000
closely	5,0,0.000349,0.000000
closer	1,0,0.000070,0.000000
closure	0,1,0.000000,0.000053
clu	0,1,0.000000,0.000053
club	0,1,0.000000,0.000053
cmenergy	1,0,0.000070,0.000000
co	3,2,0.000210,0.000106
coaching	1,0,0.000070,0.000000
coal	0,2,0.000000,0.000106
coastenergy	1,0,0.000070,0.000000
cobalt	0,1,0.000000,0.000053
cochilco	0,1,0.000000,0.000053
coding	2,0,0.000140,0.000000
coe	4,0,0.000279,0.000000
coffee	3,2,0.000210,0.000106
cohen	0,1,0.000000,0.000053
cold	0,2,0.000000,0.000106
coleman	1,0,0.000070,0.000000
collaborate	3,0,0.000210,0.000000
collect	2,0,0.000140,0.000000
college	0,3,0.000000,0.000159
colliw	1,0,0.000070,0.000000
colloquy	0,1,0.000000,0.000053
color	18,1,0.001257,0.000053
colored	2,0,0.000140,0.000000
colors	0,1,0.000000,0.000053
colour	0,1,0.000000,0.000053
columnar	0,1,0.000000,0.000053
com	74,153,0.005169,0.008101
combo	0,1,0.000000,0.000053
comclick	0,1,0.000000,0.000053
come	7,12,0.000489,0.000635
comes	3,3,0.000210,0.000159
comhttp	0,1,0.000000,0.000053
coming	4,1,0.000279,0.000053
commence	1,1,0.000070,0.000053
commenced	1,0,0.000070,0.000000
commencement	0,1,0.000000,0.000053
commentaries	0,3,0.000000,0.000159
commentary	0,18,0.000000,0.000953
commentaryto	0,1,0.000000,0.000053
comments	0,13,0.000000,0.000688
commercial	17,3,0.001187,0.000159
commission	1,2,0.000070,0.000106
commissions	0,2,0.000000,0.000106
committee	0,2,0.000000,0.000106
commodities	0,1,0.000000,0.000053
commodity	7,1,0.000489,0.000053
common	1,1,0.000070,0.000053
communicate	2,0,0.000140,0.000000
communicating	2,0,0.000140,0.000000
communication	6,3,0.000419,0.000159
communities	3,0,0.000210,0.000000
community	1,22,0.000070,0.001165
companies	3,5,0.000210,0.000265
company	8,17,0.000559,0.000900
compare	0,6,0.000000,0.000318
compared	0,1,0.000000,0.000053
compelling	0,1,0.000000,0.000053
compensation	2,0,0.000140,0.000000
compete	0,2,0.000000,0.000106
competencies	2,0,0.000140,0.000000
competing	1,2,0.000070,0.000106
competition	0,2,0.000000,0.000106
competitive	0,3,0.000000,0.000159
complete	0,4,0.000000,0.000212
completed	1,1,0.000070,0.000053
completely	0,2,0.000000,0.000106
completing	1,0,0.000070,0.000000
completion	3,0,0.000210,0.000000
compliance	1,0,0.000070,0.000000
complicated	0,3,0.000000,0.000159
complications	0,1,0.000000,0.000053
complimentary	0,1,0.000000,0.000053
compliments	0,1,0.000000,0.000053
components	0,1,0.000000,0.000053
comprehensive	0,1,0.000000,0.000053
computational	0,1,0.000000,0.000053
computer	0,7,0.000000,0.000371
comwww	0,11,0.000000,0.000582
concealed	0,2,0.000000,0.000106
conceived	0,1,0.000000,0.000053
concept	1,0,0.000070,0.000000
concern	1,0,0.000070,0.000000
concerned	1,0,0.000070,0.000000
concernig	2,0,0.000140,0.000000
concerning	3,5,0.000210,0.000265
concerns	3,1,0.000210,0.000053
concluding	0,2,0.000000,0.000106
condition	0,2,0.000000,0.000106
conduct	2,0,0.000140,0.000000
conductor	0,1,0.000000,0.000053
conference	4,3,0.000279,0.000159
conferences	1,0,0.000070,0.000000
confided	0,1,0.000000,0.000053
confidence	0,1,0.000000,0.000053
confident	0,1,0.000000,0.000053
confidential	0,5,0.000000,0.000265
configuration	0,1,0.000000,0.000053
confirmation	1,2,0.000070,0.000106
confirmations	5,0,0.000349,0.000000
confirmed	0,1,0.000000,0.000053
conflict	1,0,0.000070,0.000000
confuses	0,1,0.000000,0.000053
confusing	0,1,0.000000,0.000053
congrats	1,0,0.000070,0.000000
congratulations	4,2,0.000279,0.000106
congratulatory	0,1,0.000000,0.000053
conn	1,0,0.000070,0.000000
connected	0,1,0.000000,0.000053
connection	0,3,0.000000,0.000159
connective	0,1,0.000000,0.000053
connie	1,0,0.000070,0.000000
conscience	0,1,0.000000,0.000053
consciously	0,1,0.000000,0.000053
consequently	0,1,0.000000,0.000053
consider	3,1,0.000210,0.000053
considered	0,1,0.000000,0.000053
consistent	1,0,0.000070,0.000000
consistently	2,0,0.000140,0.000000
consisting	0,1,0.000000,0.000053
consolidation	3,3,0.000210,0.000159
constantly	0,1,0.000000,0.000053
consternation	0,1,0.000000,0.000053
construction	1,0,0.000070,0.000000
constructive	1,0,0.000070,0.000000
consultant	0,3,0.000000,0.000159
consultation	0,2,0.000000,0.000106
consumer	5,0,0.000349,0.000000
consumers	1,2,0.000070,0.000106
consummating	0,1,0.000000,0.000053
contact	17,14,0.001187,0.000741
contacts	1,0,0.000070,0.000000
containing	0,3,0.000000,0.000159
contains	0,4,0.000000,0.000212
contemplation	1,0,0.000070,0.000000
content	1,12,0.000070,0.000635
continents	1,0,0.000070,0.000000
continue	11,4,0.000768,0.000212
continued	1,2,0.000070,0.000106
continues	2,1,0.000140,0.000053
continuing	1,0,0.000070,0.000000
contract	6,4,0.000419,0.000212
contracted	2,0,0.000140,0.000000
contracts	11,1,0.000768,0.000053
contratulations	1,0,0.000070,0.000000
contribution	0,1,0.000000,0.000053
control	5,3,0.000349,0.000159
controlled	0,2,0.000000,0.000106
controls	6,0,0.000419,0.000000
convenience	1,0,0.000070,0.000000
convenient	0,1,0.000000,0.000053
conversation	1,0,0.000070,0.000000
conversations	1,0,0.000070,0.000000
convince	0,2,0.000000,0.000106
convincible	0,1,0.000000,0.000053
cook	3,0,0.000210,0.000000
cool	3,0,0.000210,0.000000
cooler	1,0,0.000070,0.000000
cooperation	3,0,0.000210,0.000000
coordinate	5,0,0.000349,0.000000
coordinating	1,0,0.000070,0.000000
coordination	3,0,0.000210,0.000000
coordinator	0,1,0.000000,0.000053
cop	1,1,0.000070,0.000053
copartnery	0,1,0.000000,0.000053
copenhagen	0,1,0.000000,0.000053
copper	0,7,0.000000,0.000371
copy	0,12,0.000000,0.000635
copying	1,0,0.000070,0.000000
copyright	0,7,0.000000,0.000371
coral	3,1,0.000210,0.000053
cordes	1,0,0.000070,0.000000
core	0,1,0.000000,0.000053
corel	0,4,0.000000,0.000212
coreldraw	0,2,0.000000,0.000106
corey	0,2,0.000000,0.000106
cornet	0,2,0.000000,0.000106
corp	29,2,0.002026,0.000106
corporate	7,1,0.000489,0.000053
corporation	2,2,0.000140,0.000106
correction	1,1,0.000070,0.000053
correspondence	1,1,0.000070,0.000053
cost	4,4,0.000279,0.000212
costed	0,1,0.000000,0.000053
costs	1,1,0.000070,0.000053
cote	0,3,0.000000,0.000159
cotroneo	1,0,0.000070,0.000000
cough	0,1,0.000000,0.000053
could	5,13,0.000349,0.000688
couldn	0,1,0.000000,0.000053
counted	0,1,0.000000,0.000053
counterparty	2,0,0.000140,0.000000
countries	0,2,0.000000,0.000106
country	4,19,0.000279,0.001006
couple	0,2,0.000000,0.000106
course	0,11,0.000000,0.000582
courses	1,0,0.000070,0.000000
court	4,0,0.000279,0.000000
courtesy	0,1,0.000000,0.000053
cover	1,1,0.000070,0.000053
coverage	1,2,0.000070,0.000106
cowry	0,1,0.000000,0.000053
cp	1,0,0.000070,0.000000
cpm	0,6,0.000000,0.000318
cpuc	3,0,0.000210,0.000000
craft	0,1,0.000000,0.000053
craig	1,0,0.000070,0.000000
crank	1,0,0.000070,0.000000
crapbedspring	0,1,0.000000,0.000053
crawled	0,1,0.000000,0.000053
crazy	0,1,0.000000,0.000053
cre	0,1,0.000000,0.000053
create	5,8,0.000349,0.000424
created	6,1,0.000419,0.000053
creates	0,2,0.000000,0.000106
creating	0,2,0.000000,0.000106
creation	3,0,0.000210,0.000000
creativity	1,0,0.000070,0.000000
credi	0,1,0.000000,0.000053
credibility	0,1,0.000000,0.000053
credit	7,13,0.000489,0.000688
creditor	1,0,0.000070,0.000000
creditors	3,1,0.000210,0.000053
credits	1,0,0.000070,0.000000
crenshaw	13,0,0.000908,0.000000
crespigny	0,2,0.000000,0.000106
crest	0,1,0.000000,0.000053
critical	10,0,0.000699,0.000000
critically	2,0,0.000140,0.000000
critique	0,1,0.000000,0.000053
crooked	0,1,0.000000,0.000053
cross	3,0,0.000210,0.000000
crowd	0,2,0.000000,0.000106
crowdbut	0,1,0.000000,0.000053
cryogenic	0,1,0.000000,0.000053
crystal	0,2,0.000000,0.000106
cs	1,1,0.000070,0.000053
csikos	1,0,0.000070,0.000000
cst	1,0,0.000070,0.000000
ctise	1,0,0.000070,0.000000
cultural	1,0,0.000070,0.000000
cure	1,1,0.000070,0.000053
cures	0,1,0.000000,0.000053
curio	0,1,0.000000,0.000053
currency	0,1,0.000000,0.000053
current	5,4,0.000349,0.000212
currently	12,4,0.000838,0.000212
curricula	0,1,0.000000,0.000053
curriculum	5,0,0.000349,0.000000
curtain	0,1,0.000000,0.000053
cushion	0,1,0.000000,0.000053
custody	0,1,0.000000,0.000053
custom	0,1,0.000000,0.000053
customer	1,23,0.000070,0.001218
customers	0,4,0.000000,0.000212
customizable	0,1,0.000000,0.000053
cuts	1,0,0.000070,0.000000
cyberopps	0,2,0.000000,0.000106
cynthia	1,0,0.000070,0.000000
czkkrxht	0,1,0.000000,0.000053
d	24,17,0.001676,0.000900
dahlienweg	0,1,0.000000,0.000053
daily	2,1,0.000140,0.000053
dale	0,1,0.000000,0.000053
damage	0,1,0.000000,0.000053
damages	0,1,0.000000,0.000053
damned	0,1,0.000000,0.000053
damorganjr	0,1,0.000000,0.000053
damorgarjr	0,1,0.000000,0.000053
dana	1,0,0.000070,0.000000
dancing	0,1,0.000000,0.000053
dangerous	0,1,0.000000,0.000053
daniel	2,0,0.000140,0.000000
danielle	0,2,0.000000,0.000106
daniels	0,1,0.000000,0.000053
danny	1,0,0.000070,0.000000
daren	7,0,0.000489,0.000000
darren	2,0,0.000140,0.000000
database	1,0,0.000070,0.000000
datacenter	0,1,0.000000,0.000053
date	4,1,0.000279,0.000053
dates	3,1,0.000210,0.000053
dave	9,0,0.000629,0.000000
davenport	1,0,0.000070,0.000000
david	19,0,0.001327,0.000000
davidyi	1,0,0.000070,0.000000
davis	10,0,0.000699,0.000000
daw	1,0,0.000070,0.000000
dawn	0,1,0.000000,0.000053
day	13,9,0.000908,0.000477
days	3,7,0.000210,0.000371
daysor	0,1,0.000000,0.000053
daytime	0,2,0.000000,0.000106
dc	1,0,0.000070,0.000000
dci	1,0,0.000070,0.000000
dclemons	0,1,0.000000,0.000053
dcoit	0,1,0.000000,0.000053
de	0,3,0.000000,0.000159
dea	0,1,0.000000,0.000053
dead	1,2,0.000070,0.000106
deadline	2,4,0.000140,0.000212
deadlines	0,1,0.000000,0.000053
deal	12,3,0.000838,0.000159
deals	3,0,0.000210,0.000000
dean	0,1,0.000000,0.000053
dear	1,5,0.000070,0.000265
death	0,3,0.000000,0.000159
debt	5,7,0.000349,0.000371
debts	3,0,0.000210,0.000000
dec	11,0,0.000768,0.000000
december	3,16,0.000210,0.000847
decided	0,5,0.000000,0.000265
decides	0,1,0.000000,0.000053
decision	2,0,0.000140,0.000000
decreases	1,0,0.000070,0.000000
deeds	0,2,0.000000,0.000106
deemed	0,2,0.000000,0.000106
deep	0,1,0.000000,0.000053
deeper	0,1,0.000000,0.000053
defeat	1,0,0.000070,0.000000
deficient	0,1,0.000000,0.000053
defined	0,1,0.000000,0.000053
delainey	8,0,0.000559,0.000000
delay	1,0,0.000070,0.000000
delayed	2,0,0.000140,0.000000
delays	1,1,0.000070,0.000053
delegating	1,0,0.000070,0.000000
delete	7,1,0.000489,0.000053
delight	0,1,0.000000,0.000053
delinquent	0,1,0.000000,0.000053
deliv	2,0,0.000140,0.000000
deliver	1,0,0.000070,0.000000
delivered	3,2,0.000210,0.000106
deliveries	2,0,0.000140,0.000000
delivering	1,0,0.000070,0.000000
delivery	8,3,0.000559,0.000159
delphi	0,1,0.000000,0.000053
delusive	0,1,0.000000,0.000053
delux	0,1,0.000000,0.000053
demand	2,1,0.000140,0.000053
democratic	2,0,0.000140,0.000000
democrats	3,0,0.000210,0.000000
demonstrate	2,0,0.000140,0.000000
denied	1,0,0.000070,0.000000
dennis	1,2,0.000070,0.000106
density	0,1,0.000000,0.000053
denys	1,0,0.000070,0.000000
department	0,1,0.000000,0.000053
depending	1,1,0.000070,0.000053
deposit	0,4,0.000000,0.000212
deposited	0,3,0.000000,0.000159
deposits	0,2,0.000000,0.000106
depression	0,1,0.000000,0.000053
dept	1,1,0.000070,0.000053
derivatives	3,0,0.000210,0.000000
descendent	0,1,0.000000,0.000053
described	1,1,0.000070,0.000053
description	1,1,0.000070,0.000053
desert	0,1,0.000000,0.000053
design	1,8,0.000070,0.000424
designed	1,4,0.000070,0.000212
designl	0,1,0.000000,0.000053
designs	0,4,0.000000,0.000212
desire	0,3,0.000000,0.000159
desk	8,4,0.000559,0.000212
desks	2,0,0.000140,0.000000
desktop	0,1,0.000000,0.000053
desmeules	1,0,0.000070,0.000000
desperate	0,1,0.000000,0.000053
despise	0,1,0.000000,0.000053
despite	2,0,0.000140,0.000000
destination	0,2,0.000000,0.000106
destroy	1,0,0.000070,0.000000
detail	0,2,0.000000,0.000106
detailed	1,3,0.000070,0.000159
details	0,3,0.000000,0.000159
determine	0,1,0.000000,0.000053
detract	0,1,0.000000,0.000053
developed	1,4,0.000070,0.000212
developing	2,0,0.000140,0.000000
development	14,2,0.000978,0.000106
device	0,1,0.000000,0.000053
devoid	0,1,0.000000,0.000053
dextails	0,1,0.000000,0.000053
dfelsinger	1,0,0.000070,0.000000
dfur	0,1,0.000000,0.000053
dhar	4,0,0.000279,0.000000
dhyngem	0,1,0.000000,0.000053
dial	1,1,0.000070,0.000053
diamond	0,2,0.000000,0.000106
diamonds	0,1,0.000000,0.000053
diane	1,0,0.000070,0.000000
diaz	0,2,0.000000,0.000106
dicine	0,1,0.000000,0.000053
dictate	0,1,0.000000,0.000053
dictating	0,1,0.000000,0.000053
dictionary	0,1,0.000000,0.000053
did	4,4,0.000279,0.000212
didn	1,3,0.000070,0.000159
didrex	0,1,0.000000,0.000053
different	3,2,0.000210,0.000106
difficult	1,4,0.000070,0.000212
difficulty	1,0,0.000070,0.000000
digging	0,1,0.000000,0.000053
digital	0,1,0.000000,0.000053
dignity	0,1,0.000000,0.000053
digression	0,1,0.000000,0.000053
diligence	0,1,0.000000,0.000053
diminished	0,1,0.000000,0.000053
dinner	2,0,0.000140,0.000000
direct	3,1,0.000210,0.000053
directed	0,1,0.000000,0.000053
directing	1,0,0.000070,0.000000
direction	4,0,0.000279,0.000000
directions	1,3,0.000070,0.000159
directly	5,2,0.000349,0.000106
director	2,4,0.000140,0.000212
directories	0,2,0.000000,0.000106
dirtier	1,0,0.000070,0.000000
disable	0,1,0.000000,0.000053
disagreement	1,0,0.000070,0.000000
disappearance	0,1,0.000000,0.000053
disappointed	0,1,0.000000,0.000053
discarded	0,3,0.000000,0.000159
disclaimer	0,1,0.000000,0.000053
disclosed	0,2,0.000000,0.000106
discontinue	0,2,0.000000,0.000106
discoount	0,1,0.000000,0.000053
